"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.3124952,1,3,163,52,0.0071992874,0,0,0,76,1,0,0,-75.691101,2.3124952,0
2,2.306711,1518,1,163,52,3.2186508e-05,0,0,0,75,0,0,1,-75.741287,2.306711,0
2,2.306711,1518,1,163,52,3.2186508e-05,0,0,1,75,0,0,1,-75.691101,2.306711,0
4,2.3059804,1000,1,825,39,0.00033426285,0,0,0,74,0,0,2,-75.742004,2.3059804,0
4,2.3059804,1000,1,825,39,0.00033426285,0,0,1,74,0,0,2,-75.691101,2.3059804,0
6,2.3066788,1519,0,0,1,3.2186508e-05,0,0,0,33,0,0,1,-75.741287,2.3066788,0
6,2.3066788,1519,0,0,1,3.2186508e-05,0,0,1,33,0,0,1,-75.741287,2.3066788,0
8,2.3058696,1581,1,65,25,8.4161758e-05,0,0,0,71,0,0,3,-75.744522,2.3058696,0
8,2.3058696,1581,1,65,25,8.4161758e-05,0,0,1,71,0,0,3,-75.742004,2.3058696,0
10,2.3059695,767,1,12,9,2.8610229e-06,0,0,0,73,0,0,4,-75.741287,2.3059695,0
10,2.3059695,767,1,12,9,2.8610229e-06,0,0,1,73,0,0,4,-75.691101,2.3059695,0
12,2.3057854,1584,0,5,3,8.4161758e-05,0,0,0,40,0,0,3,-75.744522,2.3057854,0
12,2.3057854,1584,0,5,3,8.4161758e-05,0,0,1,40,0,0,3,-75.744522,2.3057854,0
14,2.3058493,1531,1,17,10,7.7724457e-05,0,0,0,70,0,0,5,-75.742722,2.3058493,0
14,2.3058493,1531,1,17,10,7.7724457e-05,0,0,1,70,0,0,5,-75.742004,2.3058493,0
16,2.3059013,800,1,55,7,1.2397766e-05,0,0,0,72,0,0,6,-75.741287,2.3059013,0
16,2.3059013,800,1,55,7,1.2397766e-05,0,0,1,72,0,0,6,-75.691101,2.3059013,0
18,2.3059666,806,0,0,1,2.8610229e-06,0,0,0,23,0,0,4,-75.741287,2.3059666,0
18,2.3059666,806,0,0,1,2.8610229e-06,0,0,1,23,0,0,4,-75.741287,2.3059666,0
20,2.3058405,1579,1,1,8,1.9788742e-05,0,0,0,68,0,0,7,-75.744164,2.3058405,0
20,2.3058405,1579,1,1,8,1.9788742e-05,0,0,1,68,0,0,7,-75.742722,2.3058405,0
22,2.3058457,1451,1,8,2,1.001358e-05,0,0,0,69,0,0,8,-75.742363,2.3058457,0
22,2.3058457,1451,1,8,2,1.001358e-05,0,0,1,69,0,0,8,-75.742004,2.3058457,0
24,2.3058338,117,1,41,41,8.3446503e-05,0,0,0,62,0,0,9,-75.741287,2.3058338,0
24,2.3058338,117,1,41,41,8.3446503e-05,0,0,1,62,0,0,9,-75.691101,2.3058338,0
26,2.3058889,840,0,0,1,1.2397766e-05,0,0,0,24,0,0,6,-75.741287,2.3058889,0
26,2.3058889,840,0,0,1,1.2397766e-05,0,0,1,24,0,0,6,-75.741287,2.3058889,0
28,2.3058207,1580,0,0,1,1.9788742e-05,0,0,0,39,0,0,7,-75.744164,2.3058207,0
28,2.3058207,1580,0,0,1,1.9788742e-05,0,0,1,39,0,0,7,-75.744164,2.3058207,0
30,2.3058386,1573,1,0,6,1.6927719e-05,0,0,0,67,0,0,10,-75.743805,2.3058386,0
30,2.3058386,1573,1,0,6,1.6927719e-05,0,0,1,67,0,0,10,-75.742722,2.3058386,0
32,2.305795,1488,1,36,3,1.9788742e-05,0,0,0,64,0,0,11,-75.742363,2.305795,0
32,2.305795,1488,1,36,3,1.9788742e-05,0,0,1,64,0,0,11,-75.742004,2.305795,0
34,2.3058357,1452,0,0,1,1.001358e-05,0,0,0,30,0,0,8,-75.742363,2.3058357,0
34,2.3058357,1452,0,0,1,1.001358e-05,0,0,1,30,0,0,8,-75.742363,2.3058357,0
36,2.3057353,33,1,52,4,3.7908554e-05,0,0,0,58,0,0,12,-75.741287,2.3057353,0
36,2.3057353,33,1,52,4,3.7908554e-05,0,0,1,58,0,0,12,-75.691101,2.3057353,0
38,2.3057504,157,0,0,1,8.3446503e-05,0,0,0,12,0,0,9,-75.741287,2.3057504,0
