"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.3064098,1599,3,674,39,0.00018596649,0,0,0,7,1,0,0,-75.69368,2.3064098,0
2,2.3063321,32,1,674,39,2.3841858e-07,0,0,0,6,0,0,1,-75.74369,2.3063321,0
2,2.3063321,32,1,674,39,2.3841858e-07,0,0,1,6,0,0,1,-75.69368,2.3063321,0
4,2.3062911,1520,1,481,49,2.3841858e-07,0,0,0,5,0,0,2,-75.74369,2.3062911,0
4,2.3062911,1520,1,481,49,2.3841858e-07,0,0,1,5,0,0,2,-75.69368,2.3062911,0
6,2.3063319,33,0,0,1,2.3841858e-07,0,0,0,1,0,0,1,-75.74369,2.3063319,0
6,2.3063319,33,0,0,1,2.3841858e-07,0,0,1,1,0,0,1,-75.74369,2.3063319,0
8,2.3062277,200,1,426,33,7.1525574e-07,0,0,0,4,0,0,3,-75.74369,2.3062277,0
8,2.3062277,200,1,426,33,7.1525574e-07,0,0,1,4,0,0,3,-75.69368,2.3062277,0
10,2.3062909,1560,0,0,1,2.3841858e-07,0,0,0,3,0,0,2,-75.74369,2.3062909,0
10,2.3062909,1560,0,0,1,2.3841858e-07,0,0,1,3,0,0,2,-75.74369,2.3062909,0
12,2.3062239,1,0,9,5,0.00018596649,0,0,0,0,1,0,0,-75.69368,2.3062239,0
12,2.3062239,1,0,9,5,0.00018596649,0,0,1,0,1,0,0,-75.69368,2.3062239,0
14,2.306227,280,0,2,2,7.1525574e-07,0,0,0,2,0,0,3,-75.74369,2.306227,0
14,2.306227,280,0,2,2,7.1525574e-07,0,0,1,2,0,0,3,-75.74369,2.306227,0
