"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,17.842312,0,3,944,24,15.539289,0,0,0,58,1,0,0,-67.92733,17.842312,0
2,2.3040681,814,1,944,24,9.2983246e-06,0,0,0,57,0,0,1,-69.457954,2.3040681,0
2,2.3040681,814,1,944,24,9.2983246e-06,0,0,1,57,0,0,1,-67.92733,2.3040681,0
4,2.3038912,387,1,76,17,6.6757202e-06,0,0,0,56,0,0,2,-69.457954,2.3038912,0
4,2.3038912,387,1,76,17,6.6757202e-06,0,0,1,56,0,0,2,-67.92733,2.3038912,0
6,2.3040588,774,0,0,1,9.2983246e-06,0,0,0,15,0,0,1,-69.457954,2.3040588,0
6,2.3040588,774,0,0,1,9.2983246e-06,0,0,1,15,0,0,1,-69.457954,2.3040588,0
8,2.3038371,619,1,48,10,0.00076246262,0,0,0,55,0,0,3,-74.896706,2.3038371,0
8,2.3038371,619,1,48,10,0.00076246262,0,0,1,55,0,0,3,-67.92733,2.3038371,0
10,2.3038845,427,0,0,1,6.6757202e-06,0,0,0,8,0,0,2,-69.457954,2.3038845,0
10,2.3038845,427,0,0,1,6.6757202e-06,0,0,1,8,0,0,2,-69.457954,2.3038845,0
12,2.3036616,230,1,29,14,1.1920929e-05,0,0,0,48,0,0,4,-75.673668,2.3036616,0
12,2.3036616,230,1,29,14,1.1920929e-05,0,0,1,48,0,0,4,-74.896706,2.3036616,0
14,2.3038313,517,1,3,18,0.00013542175,0,0,0,54,0,0,5,-71.011879,2.3038313,0
14,2.3038313,517,1,3,18,0.00013542175,0,0,1,54,0,0,5,-67.92733,2.3038313,0
16,2.3036399,420,1,1,11,5.4836273e-06,0,0,0,47,0,0,6,-75.673668,2.3036399,0
16,2.3036399,420,1,1,11,5.4836273e-06,0,0,1,47,0,0,6,-74.896706,2.3036399,0
18,2.3036497,270,0,0,1,1.1920929e-05,0,0,0,3,0,0,4,-75.673668,2.3036497,0
18,2.3036497,270,0,0,1,1.1920929e-05,0,0,1,3,0,0,4,-75.673668,2.3036497,0
20,2.303786,1053,1,33,27,7.7724457e-05,0,0,0,51,0,0,7,-70.234917,2.303786,0
20,2.303786,1053,1,33,27,7.7724457e-05,0,0,1,51,0,0,7,-67.92733,2.303786,0
22,2.3038177,396,1,0,3,1.9550323e-05,0,0,0,53,0,0,8,-71.788849,2.3038177,0
22,2.3038177,396,1,0,3,1.9550323e-05,0,0,1,53,0,0,8,-71.011879,2.3038177,0
24,2.3034122,342,1,13,2,2.6226044e-06,0,0,0,41,0,0,9,-75.673668,2.3034122,0
24,2.3034122,342,1,13,2,2.6226044e-06,0,0,1,41,0,0,9,-74.896706,2.3034122,0
26,2.3036344,459,0,0,1,5.4836273e-06,0,0,0,9,0,0,6,-75.673668,2.3036344,0
26,2.3036344,459,0,0,1,5.4836273e-06,0,0,1,9,0,0,6,-75.673668,2.3036344,0
28,2.3037083,1052,0,2,1,7.7724457e-05,0,0,0,22,0,0,7,-70.234917,2.3037083,0
28,2.3037083,1052,0,2,1,7.7724457e-05,0,0,1,22,0,0,7,-70.234917,2.3037083,0
