"NodeId","Scalar","VertexId","CriticalType","RegionSize","RegionSpan","Persistence","ClusterID","TreeID","isDummyNode","TrueNodeId","isImportantPair","isMultiPersPairNode","BranchNodeID","Points:0","Points:1","Points:2"
0,2.3038673,320,3,1237,34,0.00052523613,0,0,0,17,1,0,0,-73.696396,2.3038673,0
2,2.3035047,1575,1,1237,34,1.4305115e-06,0,0,0,16,0,0,1,-73.746422,2.3035047,0
2,2.3035047,1575,1,1237,34,1.4305115e-06,0,0,1,16,0,0,1,-73.696396,2.3035047,0
4,2.3034396,1581,1,214,6,1.4305115e-06,0,0,0,15,0,0,2,-73.746422,2.3034396,0
4,2.3034396,1581,1,214,6,1.4305115e-06,0,0,1,15,0,0,2,-73.696396,2.3034396,0
6,2.3035033,1574,0,0,1,1.4305115e-06,0,0,0,0,0,0,1,-73.746422,2.3035033,0
6,2.3035033,1574,0,0,1,1.4305115e-06,0,0,1,0,0,0,1,-73.746422,2.3035033,0
8,2.3034241,1583,1,37,2,1.4305115e-06,0,0,0,14,0,0,3,-73.746422,2.3034241,0
8,2.3034241,1583,1,37,2,1.4305115e-06,0,0,1,14,0,0,3,-73.696396,2.3034241,0
10,2.3034382,1580,0,0,1,1.4305115e-06,0,0,0,1,0,0,2,-73.746422,2.3034382,0
10,2.3034382,1580,0,0,1,1.4305115e-06,0,0,1,1,0,0,2,-73.746422,2.3034382,0
12,2.3034179,1585,1,15,2,3.5762787e-06,0,0,0,13,0,0,4,-73.746422,2.3034179,0
12,2.3034179,1585,1,15,2,3.5762787e-06,0,0,1,13,0,0,4,-73.696396,2.3034179,0
14,2.3034227,1582,0,0,1,1.4305115e-06,0,0,0,2,0,0,3,-73.746422,2.3034227,0
14,2.3034227,1582,0,0,1,1.4305115e-06,0,0,1,2,0,0,3,-73.746422,2.3034227,0
16,2.3034077,1587,1,16,2,0,0,0,0,12,0,0,5,-73.746422,2.3034077,0
16,2.3034077,1587,1,16,2,0,0,0,1,12,0,0,5,-73.696396,2.3034077,0
18,2.3034143,1584,0,0,1,3.5762787e-06,0,0,0,3,0,0,4,-73.746422,2.3034143,0
18,2.3034143,1584,0,0,1,3.5762787e-06,0,0,1,3,0,0,4,-73.746422,2.3034143,0
20,2.3033996,1589,1,15,2,7.1525574e-07,0,0,0,11,0,0,6,-73.746422,2.3033996,0
20,2.3033996,1589,1,15,2,7.1525574e-07,0,0,1,11,0,0,6,-73.696396,2.3033996,0
22,2.3034077,1586,0,0,1,0,0,0,0,4,0,0,5,-73.746422,2.3034077,0
22,2.3034077,1586,0,0,1,0,0,0,1,4,0,0,5,-73.746422,2.3034077,0
24,2.3033767,1593,1,27,4,7.1525574e-07,0,0,0,10,0,0,7,-73.746422,2.3033767,0
24,2.3033767,1593,1,27,4,7.1525574e-07,0,0,1,10,0,0,7,-73.696396,2.3033767,0
26,2.3033988,1588,0,0,1,7.1525574e-07,0,0,0,5,0,0,6,-73.746422,2.3033988,0
26,2.3033988,1588,0,0,1,7.1525574e-07,0,0,1,5,0,0,6,-73.746422,2.3033988,0
28,2.30335,1597,1,18,4,1.6689301e-06,0,0,0,9,0,0,8,-73.746422,2.30335,0
28,2.30335,1597,1,18,4,1.6689301e-06,0,0,1,9,0,0,8,-73.696396,2.30335,0
30,2.303376,1592,0,0,1,7.1525574e-07,0,0,0,6,0,0,7,-73.746422,2.303376,0
30,2.303376,1592,0,0,1,7.1525574e-07,0,0,1,6,0,0,7,-73.746422,2.303376,0
32,2.3033421,1598,0,3,1,0.00052523613,0,0,0,8,1,0,0,-73.696396,2.3033421,0
32,2.3033421,1598,0,3,1,0.00052523613,0,0,1,8,1,0,0,-73.696396,2.3033421,0
34,2.3033483,1596,0,0,1,1.6689301e-06,0,0,0,7,0,0,8,-73.746422,2.3033483,0
34,2.3033483,1596,0,0,1,1.6689301e-06,0,0,1,7,0,0,8,-73.746422,2.3033483,0
